,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
66,PolinaPrometeya,"Trying and failing a sustainable lifestyle♻️
Copenhagen 🇩🇰",,162,11,141,56,"Jeg fatter ikke, at 30% af danskerne støtter Socialdemokratiet!!🤯

Regeringen vil give kommuner ret til at kræve bankkunders detaljerede kontoudskrifter udleveret. Uden at informere os!

Er der ingen grænser for, hvor meget frihed vi skal frarøves? #dkpol https://t.co/P2P8KCuT58",[],2021-08-22 09:07:12
67,sihos,#liberty #nogoverment #freemarkets #crypto #soundmoney #gold #silver  Sometimes you need to read between the lines.,Nation of Covid morrons (DK),207,132,3755,0,Værsgo #dkpol - Jab yourself up! 💉💉💉🐑🐑🐑 https://t.co/FOwJot87GF,['dkpol'],2021-08-22 09:06:59
68,ZebWatz,"Storkredsformand og Hovedbestyrelsesmedlem i @Radikale.
Konsulent, filosof, bestyrelsesmedlem",Odense,164,625,19525,3,"Kom nu @regeringDK! 
Slut med tænkepausen! Danmark skal gå forrest i arbejdet med at få FN’s kvotesystem hurtigt i gang, så flygtninge får den rigtige hjælp.
Og JA vi har plads og ressourcer nok til at tage langt flere kvoteflygtninge i Danmark 💪🌍
@radikale #dkpol https://t.co/JiTCBJl5Ke",[],2021-08-22 09:06:48
69,politinum,likes simple bits.... follow doesn't mean consent...,,396,197,13061,0,#dkpol det gør ikke noget i læser med her... https://t.co/19XwUkGT9N,['dkpol'],2021-08-22 09:05:51
70,viggo1986,"Danish by all my heart. Foragter begærlighed, uretfærdighed, udnyttelse af andre, fanatisme og ideologien i Koranen. Holder af livet, medm.lighed, samf.forhold","sydhavsøerne v/""havet"" ",1359,1100,65476,1,"https://t.co/xVOauQdkaq
#dkpol Blair tog Britene ind i Krig 2001 efter Natos artikel 5, &amp; kalder Bidens tilbagetrækning for tragisk,farlig, unødig(...)som betyder,at enhver jihadistgruppe rundt i verden nu jubler. Bidens Katastrofe. Hvor omfattende det bliver i Europa vides ikke.",['dkpol'],2021-08-22 09:05:49
71,BosseStine,"Board Professionel exp from GER, DK, UK, SWE and North Atlantic - Chair Europeanmovement DK Board Int Europeanmovement #Chair @PlanBørnefonden #FBPE",,1603,35303,148827,15,"Denne ⁦@regeringDK⁩ ⁦@Spolitik⁩ ligninger mere og mere noget vi troede var fortid… overvågning, “meddelere”, umyndiggørelse af borgerne … Nej tak, siger jeg! #dkpol  https://t.co/xBTxX7BtA2",[],2021-08-22 09:05:39
72,friegronne,"Frie Grønne er Danmarks klimaansvarlige og antiracistiske parti. Natur, mangfoldighed, kunst & kultur, civilsamfund og grøn, feministisk og demokratisk økonomi.",,87,2465,2663,3,"Der er tilsyneladende en del politikere på Borgen, der endnu har en indsigt i de alarmerende konklusioner i #IPCCReport2021 til gode. @DenGroenneStud læser derfor højt i Rigsdagsgården:
#dkpol #dkklima  💚✊ https://t.co/b2R37fa2l7",['IPCCReport2021'],2021-08-22 09:05:19
73,friegronne,"Frie Grønne er Danmarks klimaansvarlige og antiracistiske parti. Natur, mangfoldighed, kunst & kultur, civilsamfund og grøn, feministisk og demokratisk økonomi.",,87,2465,2663,1,"Indrømmet - som hvid og hetero tager jeg ofte mine privilegier for givet. Faktisk har jeg utroligt svært ved at forestille mig, at alle ikke bare skulle synes min hudfarve og seksualitet var helt fjong. Derfor er @Pride så vigtig! #beproud #dkpol https://t.co/PGgTYcb0c9",[],2021-08-22 09:05:11
74,MunterBamse,"Jeg er typen der går ind på en saloon og beder om et stort glas mælk - iskold økologisk mælk!

A parody of myself. Come from the Pleiades.",Pleiades,197,209,5571,0,"@stinuslindgreen Jeg mener efterhånden vi ikke længere skal tage diskussionen med ""vaccineskeptikere"", ""antivaxxere"" og ""taltosser""..

.. den diskussion kan de selv tage med evolutionen.

#dkpol #dksund","['dkpol', 'dksund']",2021-08-22 09:02:42
75,r8Dio_dk,"Danmarks nye landsdækkende snakke-sludre-taleradio - I gulvhøjde med lytterne. Vi er så tæt på, at du næsten ikke fatter det. Lyt med på https://t.co/mVUqFqMPyS",Skuldborg,5276,10673,163,0,"r8Dios nyhedschef @RasmusBruun3 har skaffet et scoop af et interview med den nu afgåede radikale folketingspolitiker Kristian Hegaard.

Men programchef Allan Sindberg ved ikke helt hvem han er...

Lyt med på https://t.co/jkNzrnM7oo

#dkpol #dkmedier https://t.co/4tdLtpN4U5","['dkpol', 'dkmedier']",2021-08-22 09:01:55
76,GitteKJP,"Søger viden, nyheder og indsigter til eftertanke.",København,972,948,231500,2,"I dag har regeringen meldt ud, at den vil undersøge mulighederne for at indføre et forbud mod omvendelsesterapi for mindreårige. Vi bakker op og håber, at fænomenet dermed snart er fortid. Omvendelsesterapi er ikke terapi. Det er vold. #dkpol 
https://t.co/NyADlALKSx",[],2021-08-22 09:00:32
77,maloudk,"psychiatric occupational therapist - FOCUS: queer health politics for LGBT+ Denmark, wine and South Africa 🇿🇦❤️🏳️‍🌈 she/they",Copenhagen!,1051,922,31686,5,"Facebook-Mette skriver om tolerance og mangfoldighed.
Statsminister-Mette praktiserer diskrimination og ensretning.
#Pride2021 #dkpol https://t.co/k2Ja8J5JkW",[],2021-08-22 09:00:25
78,TommyAndersen82,Senior Technical Architect at TERMA. Technology enthusiast.,"Copenhagen, Denmark",120,63,6047,21,"Det håbløse er jo ikke kun @Spolitik som igen og igen viser nye sider af uanstændighed på udlændingeområdet. Det håbløse er også de tomme trusler fra @SFpolitik , @Enhedslisten , @alternativet_ og @radikale …hvor langt skal vi ud før I stiller til ansvar og tør stå fast? #dkpol https://t.co/m8vsr3vbEY",[],2021-08-22 09:00:24
79,friegronne,"Frie Grønne er Danmarks klimaansvarlige og antiracistiske parti. Natur, mangfoldighed, kunst & kultur, civilsamfund og grøn, feministisk og demokratisk økonomi.",,87,2465,2663,2,"København producere hvert år produceres cirka “800.000 tons byggeaffald, der som minimum ville kunne nyttiggøres som eksempelvis underlag til anlægsprojekter”. Red havmiljøet, @StopLynetteholm og genanvend. Reducer klimaaftryk. @friegronne #dkpol https://t.co/TtvpysGAGm",[],2021-08-22 08:59:45
80,friegronne,"Frie Grønne er Danmarks klimaansvarlige og antiracistiske parti. Natur, mangfoldighed, kunst & kultur, civilsamfund og grøn, feministisk og demokratisk økonomi.",,87,2465,2663,4,"Landmand smider døde grise i halmfyret og fortæller i retten, at det er normalt, at man dagligt afliver smågrise, der er for pjokkede til at vokse sig fede og rentable. 

Grotesk. Stop det. 

#dkpol 

https://t.co/lUNJTYCSHd",[],2021-08-22 08:59:24
81,DanskErhverv,Erhvervsorganisation og arbejdsgiverforening for et af verdens mest handlekraftige erhvervsliv #BrugHandlekraften Pressetelefon 70228010,Danmark,2167,12626,5051,0,"»Modregningsreglerne er ikke kun komplicerede, de gør det også mindre attraktivt for især folkepensionister at påtage sig et arbejde, selv om de måske gerne vil have ét,« @HalkjDE #dkpol https://t.co/dwMRJvvfN3 https://t.co/xLrON06zRk",['dkpol'],2021-08-22 08:58:37
82,jakobnielsen,Ansvarshavende chefredaktør https://t.co/Q44BPjZUuZ og https://t.co/b1TJlX3C3K,"København, Danmark",1755,13608,13042,1,"Det var en meget rørende tale, departementschef Christian Dons holdt, da Kirkeministeriet skiftede chef. Læs den i Altinget #dkpol 

https://t.co/DgjmHsRJT7",['dkpol'],2021-08-22 08:57:54
83,FrancoisInRath,"European by passion #Volt ,🇳🇱🇩🇪🇪🇺, EU muss anders, besser.","Düren, Deutschland",308,202,10012,12,"After a full week of rain, the sun is out for the #worldpride March! #generationEuropa er Volt, vi er borgere, der samarbejder på tværs af grænser, vi hjælper hinanden og #YouAreIncluded
#dkpol #votevolt https://t.co/xpR9N3AJ7i","['worldpride', 'generationEuropa']",2021-08-22 08:57:19
84,bjarnekim,Danish storyteller and author. Writes short twit poems and novels. Human rights activist.,Denmark,4578,2513,58689,0,"@simijan1 #MetteFrederiksen #TrineBramsen #dkpol @potus @JeppeKofod 

RETTIDIG OMHU
Mette passer på
Danmark bag grænsebomme
selfier fra koncert","['MetteFrederiksen', 'TrineBramsen', 'dkpol']",2021-08-22 08:56:37
85,peterhjortkjaer,"Working on new projects trying to improve my surroundings - and my life: Is what happens to you, while you plan your future and administrate the present time.",Denmark,4975,906,6228,0,#dkpol kommunal valg strategi fra point zero https://t.co/hqV90xz4yI,['dkpol'],2021-08-22 08:56:37
86,SortSonofon,"artist, journalist, activist",Denmark,1437,1523,52273,0,"Dommer Søren Holm Seerup fra Morten Messerschmidt-sagen: Det Radikale Venstre er størst!!! #dkpol #retsusikkerhed 

https://t.co/TT98hgGW8b via @NationensKurs","['dkpol', 'retsusikkerhed']",2021-08-22 08:56:15
87,glyn_dk,"Zorbian lifestyle with a twist - including amongst other things: sequencing, genomics and extreme project management. Founder of @DNAdigest and @repositiveio",,3167,2252,51177,27,"Som forventet er det de uvaccinerede, der desværre bliver indlagt. Hvis man ikke lige har fået bestilt tid til vaccination, er nu et godt tidspunkt at få det gjort. Vi er langt, og hver færdigvaccineret bringer os tættere på epidemikontrol. #dkpol #sundpol https://t.co/mELiQQqSxT",[],2021-08-22 08:55:21
88,ERosekamp,Pensioneret underviser,,366,160,13131,13,"Regering oplyser, at de har kendt til alvoren i Afganistan i mange måneder og kom ikke sent igang med evakuering. 
Samtidig oplyser regeringen, at de har tvangsudsendt afghanske flygtninge indtil kort før Talebans magtovertagelse.
Begge udsagn kan ikke være rigtige! #dkpol",[],2021-08-22 08:54:33
89,pmahnfeldt,"I care about animals and the environment 💚 Well I do care about other things too... but not as much!
(I'M NOT HERE TO DATE!!)","København, Danmark 🇩🇰 🇪🇺",919,642,2109,21,"Det her er ikke bare en tragedie, der er ved at udfolde sig. Det her er et svigt uden sammenligning. Jeg skammer mig. Som dansker. Som europæer. Som kvinde. Som mor. Som datter. Som menneske. Det her sker i vores alles navn. Og det kunne være undgået. #dkmedier #dkpol https://t.co/Nk8wXEENKm",[],2021-08-22 08:52:43
90,bjarnekim,Danish storyteller and author. Writes short twit poems and novels. Human rights activist.,Denmark,4578,2513,58689,0,"@MBrgger @JeppeBruus @P1radio @ToreRHamming #MetteFrederiksen #TrineBramsen #dkpol @JeppeBruus

RETTIDIG OMHU
Mette passer på
Danmark bag grænsebomme
selfier fra koncert

#AlQaeda spørgsmålet","['MetteFrederiksen', 'TrineBramsen', 'dkpol', 'AlQaeda']",2021-08-22 08:51:50
91,ErikToubro,,,2313,113,3710,15,"Denne ⁦@regeringDK⁩ ⁦@Spolitik⁩ ligninger mere og mere noget vi troede var fortid… overvågning, “meddelere”, umyndiggørelse af borgerne … Nej tak, siger jeg! #dkpol  https://t.co/xBTxX7BtA2",[],2021-08-22 08:51:25
92,KristinMClement,"Kampagneleder for landbrug og skov i Greenpeace Danmark / Campaign Lead for Food, Forest and Nature @greenpeacedk",Copenhagen,1083,629,1145,1,"Et symptom på en syg industriel produktion af levende sansende dyr, der i effektiviseringens navn presses til deres yderste for at levere hurtigt voksende koteletter til discountpris, der kan konkurrere selv på det kinesiske marked.
#dkpol #dkgreen
https://t.co/lM2XGfaQR3","['dkpol', 'dkgreen']",2021-08-22 08:50:58
93,linelouise39,Politisk interesseret - og ikke engang Politiker/Journalist. 😉🙏🏻,København,412,230,3370,1,"Sygeplejerskerne er blevet opfordret til at stemme ja til overenskomst 2 gange. 
Sygeplejersken har en god grund til at de mangler medietid. Deres formand.  

 #presselogen #dkpol","['presselogen', 'dkpol']",2021-08-22 08:50:04
94,sif_szetu,,"København, Danmark",40,6,64,0,"Kan I huske den der IPCC-rapport, som spår vores undergang hvis ikke vi gør noget ved klimaet øjeblikkeligt? Nej? Det gør vores politikere vist heller ikke... @DanJoergensen #dkpol",['dkpol'],2021-08-22 08:49:25
95,MargueritteEch,|⚜️Author & Freelance-writer⚜️|L&R~Egmont~Aller~Saxo Publish~ Forfatterskabet | Member of Danish Author Union/Society |📚Historical & Political Researcher,⚜️🇩🇰Denmark~Copenhagen Area,2760,3252,32819,1,"https://t.co/xVOauQdkaq
#dkpol Blair tog Britene ind i Krig 2001 efter Natos artikel 5, &amp; kalder Bidens tilbagetrækning for tragisk,farlig, unødig(...)som betyder,at enhver jihadistgruppe rundt i verden nu jubler. Bidens Katastrofe. Hvor omfattende det bliver i Europa vides ikke.",['dkpol'],2021-08-22 08:49:23
96,JensJorgeMadsen,Pressechef i @Radikale • Tidl. Senior Advisor to DK's TechAmbassador + Digital Editor @Berlingske • Forfatter til “Vind Fremtiden” • Curious world citizen 🕺🏽,CPH - NYC - TOKYO - CALIFORNIA,804,1524,1905,3,"Kom nu @regeringDK! 
Slut med tænkepausen! Danmark skal gå forrest i arbejdet med at få FN’s kvotesystem hurtigt i gang, så flygtninge får den rigtige hjælp.
Og JA vi har plads og ressourcer nok til at tage langt flere kvoteflygtninge i Danmark 💪🌍
@radikale #dkpol https://t.co/JiTCBJl5Ke",[],2021-08-22 08:47:05
97,dkpolparrot,Jeg tweeter hemmeligheder der modtages som PM anonymt og automatisk🤖. Derudover retweeter jeg alt hvad MF'ere skriver offentligt.Kontakt: dkpolparrot@gmail.com,Danmark,196,2603,323460,3,"Kom nu @regeringDK! 
Slut med tænkepausen! Danmark skal gå forrest i arbejdet med at få FN’s kvotesystem hurtigt i gang, så flygtninge får den rigtige hjælp.
Og JA vi har plads og ressourcer nok til at tage langt flere kvoteflygtninge i Danmark 💪🌍
@radikale #dkpol https://t.co/JiTCBJl5Ke",[],2021-08-22 08:46:04
98,KathrineOlldag,"MF for Radikale Venstre. Ordfører for skat, udlændinge, landdistrikter, fødevarer, menneskerettigheder. Førhen en karriere i feltet ledelse/undervisning/kultur.","Vordingborg, Danmark",1226,1563,700,3,"Kom nu @regeringDK! 
Slut med tænkepausen! Danmark skal gå forrest i arbejdet med at få FN’s kvotesystem hurtigt i gang, så flygtninge får den rigtige hjælp.
Og JA vi har plads og ressourcer nok til at tage langt flere kvoteflygtninge i Danmark 💪🌍
@radikale #dkpol https://t.co/JiTCBJl5Ke",['dkpol'],2021-08-22 08:45:57
99,kramse,"internet samurai, RT != agreement. Private tweets - may offend. he/him feminist Married to Berit, caretaker of an interesting house #flyttesaga",Copenhagen,3624,3575,63825,27,"“VI LADER INGEN I STIKKEN” #dkpol s mantra klinger hult i disse timer, hvor “Mir” som kæmpede med os i Helmand ikke kan nå lufthavnen i Kabul… https://t.co/KJDn7loKSm",['dkpol'],2021-08-22 08:45:41
100,MunterBamse,"Jeg er typen der går ind på en saloon og beder om et stort glas mælk - iskold økologisk mælk!

A parody of myself. Come from the Pleiades.",Pleiades,197,209,5571,0,"@QvortrupHenrik @EkstraBladet Havde @MrMesserschmidt rejst en sag om dommerens inhabilitet fra starten af, så havde det været noget helt andet, men at vente på dommen og så doxxe dommeren der dømte ..

.. det er oppoturnistisk Trump strategi, men ikke politik.

Og derfor guf for @QvortrupHenrik 

#dkpol",['dkpol'],2021-08-22 08:44:37
101,micys,"Librarian who's into music, science fiction, fantasy, comics, games lots of games and more!","Copenhagen, Denmark",617,235,9685,56,"Jeg fatter ikke, at 30% af danskerne støtter Socialdemokratiet!!🤯

Regeringen vil give kommuner ret til at kræve bankkunders detaljerede kontoudskrifter udleveret. Uden at informere os!

Er der ingen grænser for, hvor meget frihed vi skal frarøves? #dkpol https://t.co/P2P8KCuT58",[],2021-08-22 08:43:03
102,sif_szetu,,"København, Danmark",40,6,64,0,Det her gør mig simpelthen så bange og igen dybt rystet over den manglende handling på klimapolitikken. Altså hallo wtf gør nu noget!!! #dkpol https://t.co/IXSipOWp0d,['dkpol'],2021-08-22 08:42:04
103,CryptoCrazyDK,"🇩🇰🇩🇰Just a crypto, hard metal, blockchain, geopolitical, finans, investment and more freak. #freedom #rejectGlobalism #rejectChaos #peace #theta  🇩🇰🇩🇰",Danmark,4235,1519,16744,12,"Over 55.000 indberetninger om bivirkninger.. Minus alle dem lægen ikke vil indberette 🤷🏽‍♂️

#dkpol #dkmedier #covid19dk https://t.co/iWLdKtKSc7","['dkpol', 'dkmedier', 'covid19dk']",2021-08-22 08:41:28
104,TarpCPH,I en fjern fortid journalist. Nu særlig 🍅 for @AneHalsboe🌹 #AvGeek og retro-romantiker💾 Former: @Microsoft & @DanishMFA ❤️🇺🇸🇮🇱,Copenhagen,2951,9513,35188,27,"Som forventet er det de uvaccinerede, der desværre bliver indlagt. Hvis man ikke lige har fået bestilt tid til vaccination, er nu et godt tidspunkt at få det gjort. Vi er langt, og hver færdigvaccineret bringer os tættere på epidemikontrol. #dkpol #sundpol https://t.co/mELiQQqSxT",[],2021-08-22 08:41:09
105,martincollignon,"On a mission to unf*ck the planet 

📞 +45 42 91 31 10",Copenhagen,467,1420,3168,21,"Det håbløse er jo ikke kun @Spolitik som igen og igen viser nye sider af uanstændighed på udlændingeområdet. Det håbløse er også de tomme trusler fra @SFpolitik , @Enhedslisten , @alternativet_ og @radikale …hvor langt skal vi ud før I stiller til ansvar og tør stå fast? #dkpol https://t.co/m8vsr3vbEY",[],2021-08-22 08:40:36
106,raesondk,"RÆSON er Danmarks uafhængige nyhedsmagasin om politik i ind- og udland, skrevet af politikere, eksperter og journalister. Følg os på http://t.co/F3DWEmKJ","Copenhagen, Denmark",6569,23866,15514,0,"MEST LÆSTE SENESTE DØGN #6

AFGHANISTAN: ""Jeg er dybt dybt skuffet over, at amerikanerne trækker sig fuldstændigt ud""

Interview med Marcus Knuth (K) [for abonnenter]: https://t.co/iR6MA0w77X
#dkpol https://t.co/rFTpDngabx",['dkpol'],2021-08-22 08:40:00
107,DanmarksNatur,"Danmarks største grønne forening: Vi kæmper for natur, miljø og en bæredygtig fremtid. Tweets på #dkgreen #dkpol",Danmark,582,8806,5797,1,Solen lyser og lige om lidt kør @DanmarksNatur #HopiHavet event igang her på Amager Strandpark. Kan du godt lide vores fantastisk smukke danske hav? Kom så med og hoppe i sammen med os🤗🐟 😎mere info &amp; alle events finer du her https://t.co/Pt42OLxiSq #dkgreen #dkpol https://t.co/2ZQuchMkTf,['HopiHavet'],2021-08-22 08:38:32
108,SortSonofon,"artist, journalist, activist",Denmark,1437,1523,52273,1,"Da 15-årig forsøgte at sige fra overfor MENA migranterne, blev 3/4 af dem belønnet med fortsat ophold i Danmark. #dajegsagdefra  #dkpol #dkmedier https://t.co/uiR8D6oZob",[],2021-08-22 08:38:08
109,LemoDK150,"~ Jeg bekæmper alt højreekstremisme med fornuft og fakta 😈😎
⚠️ Husk at rapportere højreekstremisternes had og racisme mod muslimer og ikke-vestlige indvandre",Århus 🇩🇰,313,31,3927,13,"Regering oplyser, at de har kendt til alvoren i Afganistan i mange måneder og kom ikke sent igang med evakuering. 
Samtidig oplyser regeringen, at de har tvangsudsendt afghanske flygtninge indtil kort før Talebans magtovertagelse.
Begge udsagn kan ikke være rigtige! #dkpol",[],2021-08-22 08:37:39
110,CommonSenseASAP,"CivilDisobedience is a sacred duty when the state becomes BS. Ghandi
The future WILL be decentralized. Orwell
Former lawyer. Now investments only.",#eUSSR-vassalstate denmark,5059,9410,48728,41,#NickHækkerup har lige udsendt en pressemeddelelse om en ny super-politi-enhed. Min første tanke var “mon ikke det bare er Nick som vil have mere magt?” Jeg kiggede på lovforslaget. Jo. Nick vil kunne ophæve alles tavshedspligt uden domstolskontrol. #dkpol https://t.co/Vm4qIh49xv https://t.co/NaVk1sRfK7,['NickHækkerup'],2021-08-22 08:36:29
111,bjerg_michael,"Medlem Dansk Folkeparti, Bestyrelsesmedlem Dansk Folkeparti Horsens, 1. Suppleant til Byrådet, Byrådskandidat til KV21 i Horsens for Dansk Folkeparti 🇩🇰 🇩🇰","Horsens, Danmark",143,71,1641,2,"God Søndag, hvor 250 DF’ere er samlet til fælles kandidatmøde på Hotel Opus i Horsens, for at skyde kommunalvalgkampen igang … #kv21 #dkpol https://t.co/YyvLmjdrdH",[],2021-08-22 08:36:28
112,dkpol_net,"https://t.co/RXPQSSsMaN er et website, der minut for minut trækker de mest interessante tweets ud af #dkpol og præsenterer dem på en læsbar måde. Tjek det ud!",Danmark,73,2896,23085,0,Lige nu er @plauritsen populær på #dkpol https://t.co/TBNAfzRVM2,['dkpol'],2021-08-22 08:36:06
113,Abd_alRahmanSr,"Studies the 14th Book of Bokonon. Evolutionary biologist by training. Armchair-omnologist by vocation. Tweeting in a private capacity, not as Emir of Cordoba.",Not الأَنْدَلُس‎.,23,146,10641,11,"I Danmark skal vi leve af uddannelse - både demokratisk og økonomisk. Og derfor er det skidt, at #dkpol har mistet interessen. Hvis vi skal have verdens bedste uddannelsessystem, har vi brug for investeringer, visioner og mod. https://t.co/K4fah3FIHb",['dkpol'],2021-08-22 08:35:52
114,Aimi_DN,"My flatmate once told me “you’re the Katniss of the sea, but like without killing the fish”. Marine Policy Officer at The Danish Society for Nature Conservation","Köpenhamn, Danmark",1194,351,1270,1,Solen lyser og lige om lidt kør @DanmarksNatur #HopiHavet event igang her på Amager Strandpark. Kan du godt lide vores fantastisk smukke danske hav? Kom så med og hoppe i sammen med os🤗🐟 😎mere info &amp; alle events finer du her https://t.co/Pt42OLxiSq #dkgreen #dkpol https://t.co/2ZQuchMkTf,"['HopiHavet', 'dkgreen', 'dkpol']",2021-08-22 08:35:41
115,ZeniaKjaersgard,,,481,363,8069,1,"Da 15-årig forsøgte at sige fra overfor MENA migranterne, blev 3/4 af dem belønnet med fortsat ophold i Danmark. #dajegsagdefra  #dkpol #dkmedier https://t.co/uiR8D6oZob","['dajegsagdefra', 'dkpol', 'dkmedier']",2021-08-22 08:35:23
116,LylloffMonica,"Jurist, medstifter af bevægelsen #enmillionstemmer & forfatter. Kæmper for #retssikkerhed på handicapområdet. #dkpol #dkhandicap #dksocial",,988,1371,3751,1,"Det her er en retssikkerhedsmæssig katastrofe!! Løgn og bedrag på bekostning af sårbare menneskers liv og sikkerhed. @frederikwaage @SanneLM @Astridkrag @JakobSoelvhoej @charlottebroman @SamiraNawa #enmillionstemmer #dkhandicap #dkpol 

https://t.co/HmMhoAC5n9","['enmillionstemmer', 'dkhandicap', 'dkpol']",2021-08-22 08:34:19
117,nich_nielsen,"ALLE Børn's maler....🧒🧒🏻🧒🏼🧒🏽🧒🏾🧒🏿
#Aab #ManU #Rosé","Dobbelt A,Nordjylland, Danmark",104,351,50087,5,"Facebook-Mette skriver om tolerance og mangfoldighed.
Statsminister-Mette praktiserer diskrimination og ensretning.
#Pride2021 #dkpol https://t.co/k2Ja8J5JkW",[],2021-08-22 08:34:07
118,SuperLars,"Stor MCU-fan. Go Niners! Co-opfinder af #sldk, #cldk og #pldk. Selvstændig i Damgaard Digital.","Fredericia, Danmark",582,1085,48602,13,"Regering oplyser, at de har kendt til alvoren i Afganistan i mange måneder og kom ikke sent igang med evakuering. 
Samtidig oplyser regeringen, at de har tvangsudsendt afghanske flygtninge indtil kort før Talebans magtovertagelse.
Begge udsagn kan ikke være rigtige! #dkpol",[],2021-08-22 08:33:58
119,m_reippuert,"Just me.🇪🇺Federalist.💜Radical-Liberal.🟢Green.💯Pro-flavour. 
IT-Professional for💰
Obsessive fetish for everything related to two wheeled pedal propulsion🚴","A Copenhagen suburb, Europe",376,255,12322,5,"Facebook-Mette skriver om tolerance og mangfoldighed.
Statsminister-Mette praktiserer diskrimination og ensretning.
#Pride2021 #dkpol https://t.co/k2Ja8J5JkW",[],2021-08-22 08:33:16
120,PPBjerregaard,Markedsreguleringschef @BetterEnergy. 5358 0741 / pbj@betterenergy.dk #folkeoplysning #dkgreen #dkenergi,,1857,1150,1778,0,"Gode nyheder for #dkgreen #dkpol og @RasmusPrehn. Hidtil har høje jordbeskatningsregler spændt ben for en hurtigere udtagning af lavbundsjord, men nu siger EU, at DK kan afgiftsligestille, hvis man vil. Hidtil har @skmdk afvist muligheden for at afgiftsligestille... https://t.co/dw2jBLvoRL","['dkgreen', 'dkpol']",2021-08-22 08:32:06
121,dkpolparrot,Jeg tweeter hemmeligheder der modtages som PM anonymt og automatisk🤖. Derudover retweeter jeg alt hvad MF'ere skriver offentligt.Kontakt: dkpolparrot@gmail.com,Danmark,196,2603,323460,2,"God Søndag, hvor 250 DF’ere er samlet til fælles kandidatmøde på Hotel Opus i Horsens, for at skyde kommunalvalgkampen igang … #kv21 #dkpol https://t.co/YyvLmjdrdH",[],2021-08-22 08:31:03
122,Hans_Kr_Skibby,Hans Kristian Skibby Medlem af Folketinget (DF). Erhvervsordfører og Transportordfører for Dansk Folkeparti.,Copenhagen,512,2836,2792,2,"God Søndag, hvor 250 DF’ere er samlet til fælles kandidatmøde på Hotel Opus i Horsens, for at skyde kommunalvalgkampen igang … #kv21 #dkpol https://t.co/YyvLmjdrdH","['kv21', 'dkpol']",2021-08-22 08:30:48
123,dkpol_net,"https://t.co/RXPQSSsMaN er et website, der minut for minut trækker de mest interessante tweets ud af #dkpol og præsenterer dem på en læsbar måde. Tjek det ud!",Danmark,73,2896,23085,0,Lige nu er @TalOmLandbruget populær på #dkpol https://t.co/jiSBGSaZmd,['dkpol'],2021-08-22 08:30:07
124,raesondk,"RÆSON er Danmarks uafhængige nyhedsmagasin om politik i ind- og udland, skrevet af politikere, eksperter og journalister. Følg os på http://t.co/F3DWEmKJ","Copenhagen, Denmark",6569,23866,15514,0,"MEST LÆSTE SENESTE DØGN #7

""Udviklingen i Afghanistan var ikke blevet bedre med endnu flere års militær indsats""

Interview med Martin Lidegaard [for abonnenter]: https://t.co/0CutDg8MxC
#dkpol https://t.co/WyggvyjE8w",['dkpol'],2021-08-22 08:30:00
125,JorgensenFlinke,Synes @klauskblog skulle skrive mere på gab nu hvor han tydeligvis bliver dæmpet af Twitter.,Danmark,1555,1056,19856,1,"Afsløring af DF-retssag: Dommer Søren Holm Seerup fryder sig over Morten Messerschmidts nedtur #dkpol #retsusikkerhed 

https://t.co/PaulN3gLeJ","['dkpol', 'retsusikkerhed']",2021-08-22 08:29:49
126,RikkeThorbjorn,PR- og Kommunikationsrådgiver i R Story l #rådgivning l #video I #PR I #strategi I #SoMe l #Kommunikation I #sponsorater 📞20633456 - IG @rstorycph #dkmedier,"Hovedstaden, Danmark",1311,685,2858,0,"@kennethpilheden @SSTSundhed Ja helt seriøst. Hvor er kampagnerne der sikrer, at folk stadig motionerer, imens fitnesscentre er lukkede ned, og vi bevæger os mindre hjemme? Som minder om ikke at drikke alkohol hver dag. Selv om vi alle er hjemme?!? Dét ville være at tage hånd om vores sundhed! #dkpol",['dkpol'],2021-08-22 08:29:48
127,CommonSenseASAP,"CivilDisobedience is a sacred duty when the state becomes BS. Ghandi
The future WILL be decentralized. Orwell
Former lawyer. Now investments only.",#eUSSR-vassalstate denmark,5059,9410,48728,12,"Over 55.000 indberetninger om bivirkninger.. Minus alle dem lægen ikke vil indberette 🤷🏽‍♂️

#dkpol #dkmedier #covid19dk https://t.co/iWLdKtKSc7","['dkpol', 'dkmedier', 'covid19dk']",2021-08-22 08:29:40
128,HopelessBaby,"Danish Christian female, 37 ed/thinspo, WPWW, nationalist, conservative. Anti-islam, anti-LGBTQ, anti-globalist. Always inlove with vinter and Christmas ✝️🇩🇰⛄",Denmark,186,194,23879,56,"Jeg fatter ikke, at 30% af danskerne støtter Socialdemokratiet!!🤯

Regeringen vil give kommuner ret til at kræve bankkunders detaljerede kontoudskrifter udleveret. Uden at informere os!

Er der ingen grænser for, hvor meget frihed vi skal frarøves? #dkpol https://t.co/P2P8KCuT58",[],2021-08-22 08:29:14
129,KristinMClement,"Kampagneleder for landbrug og skov i Greenpeace Danmark / Campaign Lead for Food, Forest and Nature @greenpeacedk",Copenhagen,1083,629,1145,12,"Kødproduktionen kører med 1.100 døde pattegrise i snit i timen. 

Nye tal viser 26.600 døde pattegrise i døgnet, svarende til at hver fjerde gris dør, inden den bliver en måned. @DanJoergensen's mål var at få dødstallet ned på 16% i 2020, men det steg til 23,1%. #dkgreen #dkpol",[],2021-08-22 08:28:16
