,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
134,TorbenPlank,Pressechef i Tivoli. 📞 2223 7440 📫 Mail: tpl@tivoli.dk Tidligere Danmarks Radio & SOS-Børnebyerne.,Danmark,508,2689,5129,4,"Jeg har skabt en #dialogbænk,som skal udstilles i @tivoli, så du kan drikke din #dialogkaffe på den. 
I forbindelse med @CPH2021 har en række kreative sjæle skabt dialogbænke. 

Michael Kvium er en af dem og jeg er den anden😜 
https://t.co/uPi15XlWKX  

#dkpol 
@fluggerofficial https://t.co/cAAS5Ns45K","['dialogbænk', 'dialogkaffe']",2021-08-12 21:01:30
135,x01rose,"Kæmper for et samfund, der tager sig af dem der gerne vil, men ikke kan klare sig selv, (Sygdom, ledighed, handicap). Så må fællesskabet træde til, og hjælpe.",,1140,1499,91311,0,"Hold da op, hvor har nogle partier i #dkpol travlt med at gøre som Pontius Pilatus gjorde, da han vaskede sine hænder. Men han kunne ikke vaske blodet af hænderne, og det kan danske partier heller ikke. De er skyld i hvert eneste drab på tidligere ansatte, HVERT ENESTE ENE! https://t.co/Y5vwBOxFif",['dkpol'],2021-08-12 21:01:28
136,RunestenConsult,Jeg er autist og har ADHD plus alt muligt andet og skriver om alt mellem himmel og jord. Historiker emeritus. Music at my other account @fivetower,,2896,3006,50760,3,"Det er en uskik, at der ikke er arbejde til dygtige unge der har gidet uddanne sig og gøre vores samfund rigere. Jeg tror ikke der er NOGEN der ser arbejdsløshed efter mange års studier som en belønning. #dkpol https://t.co/sIvZIeibn1",['dkpol'],2021-08-12 21:00:18
137,KaSkytte,"Jeg er chefkonsulent i Akademikerne, og tweeter (mest) om arbejdsmarked, efter- og videreuddannelse og forskning. ks@ac.dk/22 49 58 65.",København og omegn,639,723,1663,7,"Det er #generationstyveri, når @venstredk vil skære i nyuddannedes dagpenge. Dimittendsatsen bør absolut ikke forringes - ikke den rigtige vej at gå, når unge skal lande deres første job #dkpol #dklifescience https://t.co/61ToJqWPRX",['generationstyveri'],2021-08-12 20:59:35
138,Zinckjo,Indbygger i DK. Bliver mere og mere opmærksom på det store i det små. Elsker vindtørret vasketøj. Lad os sammen høre jorden dreje: stille - stille.,København,586,606,12438,1,"BREAKING NEWS

@KHegaard stopper i @dkpol efter krænkende adfærd 

https://t.co/kE3vdABmKD",[],2021-08-12 20:59:25
139,journalistpip,De populære tweets fra den danske medie- og kommunikationsbranche. Skabt af @ernstpoulsen og @fiwa.,Danmark,2,2828,127421,5,"Fint, hvis Hegaard selv har valgt at trække sig. Men det skurer i ørene, at undskyldningen igen, igen er, “jeg var fuld”.  Hvis man ikke kan lade være med at være grænseoverskridende, når man får alkohol indenbords, så må man lade være med at drikke. #MeToo #dkpol https://t.co/NoErMCltqz",[],2021-08-12 20:59:01
140,jonasholmdk,"Partiformand @DeGroenneDK. Kæmper for mest mulig personlig frihed, men ikke til at skade andre og de næste generationer. Derfor skal vi have klimahandling NU",Copenhagen,991,2908,50600,5,"Fint, hvis Hegaard selv har valgt at trække sig. Men det skurer i ørene, at undskyldningen igen, igen er, “jeg var fuld”.  Hvis man ikke kan lade være med at være grænseoverskridende, når man får alkohol indenbords, så må man lade være med at drikke. #MeToo #dkpol https://t.co/NoErMCltqz",[],2021-08-12 20:57:53
141,lilcutemess,,,39,3,1818,14,Kristian Hegaard træder ud af Folketinget #dkpol https://t.co/UbC4bPKxVs,['dkpol'],2021-08-12 20:57:38
142,DMCamilla,"Formand for @DMfagforening. Nøgleord: arbejdsliv, ligestilling, dataetik, arbejdsmiljø, forskning og uddannelse. Kontakt: 27 12 92 33 cg@dm.dk",Kbh,747,5257,4958,7,"Det er #generationstyveri, når @venstredk vil skære i nyuddannedes dagpenge. Dimittendsatsen bør absolut ikke forringes - ikke den rigtige vej at gå, når unge skal lande deres første job #dkpol #dklifescience https://t.co/61ToJqWPRX",['generationstyveri'],2021-08-12 20:57:35
143,MadsRaastrup,Tweeter mest om national og international politik. Privat profil.,Danmark,805,123,2455,1,"Det er en uskik, man belønnes for arbejdsløshed efter endt uddannelse. 9.555 kr kan man sagtens leve for. Hvis ikke, må man tage job som bartender, tjener el. kassemedarbejder indtil drømmejobbet dukker op.
De penge er langt bedre brugt på klimaet #dkpol
https://t.co/cglFtEOfrY",[],2021-08-12 20:56:51
144,Martinwoldike,"Presserådgiver, Forsvarsministeriet / Press advisor, Danish MoD (Tidl. Udenrigsministeriet og TV 2 NEWS)",Copenhagen,1287,728,4118,5,Fin strategi for forsvarsindustrien fra @Trinebramsen - tæt samarbejde mellem industri og forsvar skaber flere high-tech arbejdspladser i DK. https://t.co/BPIeecUw6I #dkpol,[],2021-08-12 20:56:30
145,Martinwoldike,"Presserådgiver, Forsvarsministeriet / Press advisor, Danish MoD (Tidl. Udenrigsministeriet og TV 2 NEWS)",Copenhagen,1287,728,4118,5,Medlem af @di_forsvar @TenCateArmour fik besøg af @Forsvarsmin @Trinebramsen Ministeren ønsker tættere samarbejde med #dkbiz Mere i @tv2fyn med bl.a. @JFinkielman #dkforsvar #dkpol https://t.co/WAwfoRdUgE https://t.co/AcFD2H7P0g,[],2021-08-12 20:56:24
146,dkpolparrot,Jeg tweeter hemmeligheder der modtages som PM anonymt og automatisk🤖. Derudover retweeter jeg alt hvad MF'ere skriver offentligt.Kontakt: dkpolparrot@gmail.com,Danmark,196,2603,323229,5,Medlem af @di_forsvar @TenCateArmour fik besøg af @Forsvarsmin @Trinebramsen Ministeren ønsker tættere samarbejde med #dkbiz Mere i @tv2fyn med bl.a. @JFinkielman #dkforsvar #dkpol https://t.co/WAwfoRdUgE https://t.co/AcFD2H7P0g,[],2021-08-12 20:56:03
147,MagnusMark15,"Roer og Tøjsælger.
Elsker foreningsdanmark.
Politisk Blå.",Aarhus,833,247,410,0,"Radikale: Vi er de bedste til at lede dit fædreland

Også Radikale: Vi kan ikke afholde en fest..😔

#dkpol #dkmedier","['dkpol', 'dkmedier']",2021-08-12 20:55:51
148,tryprovemewrong,"Always right when it comes to football, MMA and hip hop music",,110,3,100,0,"Radikale Venstre skal have stor kredit for at være et forgangsparti, på dette punkt. INGEN i dansk politik skal føle sig krænket på deres arbejdsplads. De Konservative kunne virkelig lære noget af dette #dkpol",['dkpol'],2021-08-12 20:55:34
149,Trinebramsen,Socialdemokrat. God i kamp med tartelettang. Fynsk brunsvigerambassadør. Profil føres ikke som forsvarsminister. Henvendelser til fmn@fmn.dk,Denmark,919,13561,6753,5,Medlem af @di_forsvar @TenCateArmour fik besøg af @Forsvarsmin @Trinebramsen Ministeren ønsker tættere samarbejde med #dkbiz Mere i @tv2fyn med bl.a. @JFinkielman #dkforsvar #dkpol https://t.co/WAwfoRdUgE https://t.co/AcFD2H7P0g,[],2021-08-12 20:55:19
150,cfcdk,"Chelsea Football Club Forever.
Been hooked since April 1970 ; Chelsea winning the FA Cup. Chelsea Forever, Past, Present and Future. Work.  Win.  Be the best","Brighton, UK & Denmark",1744,4719,75182,0,"@JeppeKofod @Trinebramsen kun kujoner, kynikere og amoralske mennesker efterlader sine kammerater på slagmarken #dkpol #Denmark #Afghanistan #tolkeaftale #BlodPåHænderne","['dkpol', 'Denmark', 'Afghanistan', 'tolkeaftale', 'BlodPåHænderne']",2021-08-12 20:54:32
151,nomekop912,Hello World,"København, Danmark",46,2,683,0,@radikale Tænk at @sofiecn IGEN har holdt hånden under endnu en krænker i partiet. Hun blev orienteret om Morten Ø’s adfærd og hun havde en samtale med Kristian H. for nogle måneder siden. Ved ikke hvem der er værst krænkerne eller dem som holder hånden under krænkere #metoo #dkpol,"['metoo', 'dkpol']",2021-08-12 20:53:51
152,toft_andre,,,7,7,33,8,"Vi havde besøg af @DR1TV TV-avisen i går til en snak om vores reaktion efter den nye #IPCCReport alarmerende konklusioner. 

Vi er frustrerede og kræver, at statsminsteren besvarer befolkningens spørgsmål om DKs klimastrategi og anerkender alvoren #dkpol 
https://t.co/r49cp9unom https://t.co/MIkEJ7nX7r",['IPCCReport'],2021-08-12 20:52:22
153,olering,RING TIL OLE 2290 3736 Involved in pm-shoppen.dk  hen-house.dk wineloversandmore.dk profilemakers.dk,Ikast,1508,250,3520,0,"Eller min skattebetaling...alt efter vinklen, du ser det fra. #dkpol https://t.co/mqPhs1gYQp",['dkpol'],2021-08-12 20:51:22
154,hvasole,Chefkonsulent i SF,,696,642,1006,6,"Dagpengene er en kerne i velfærdssamfundet og i den danske model. Hvis man beskærer satsen mere end man allerede har gjort, forringer man både nyuddannedes vilkår og deres lyst til at være en del af a-kassesystemet på den lange bane #dkpol @HenningThiesen  @tv2newsdk https://t.co/ZbXdwPgHPR",[],2021-08-12 20:49:10
155,Toerning,"Jeg repræsenterer ikke andre end mig selv, når jeg anvender min ret til at ytre mig frit. Byrådskandidat for Nye Borgerlige i Gladsaxe.  📞  2015 3637",København,310,570,14297,38,"Hvis standarden i år 2021 er, at vi kvinder skal være uden former og klæde os som mænd, for at man kan tage os seriøst i politik, så er det en standard, som jeg meget gerne udfordrer. Femininitet og forstand er IKKE hinandens modsætninger. #dkpol",[],2021-08-12 20:48:08
156,nudefoot,,CPH,174,12,79,28,"""Vi frygter, at tolkenes ophold ikke bliver midlertidigt""

Det gør tolkene nok også, eftersom det ville betyde, at de aldrig igen ville være sikre i deres eget hjemland, men fortæl mig om DIT problem igen

#dkpol",[],2021-08-12 20:47:56
157,ThomasHeie,Fængselsbetjent - FREM'er - Fotograf - FDFer,"København, Danmark",111,269,21597,0,"Det er frigørende og stærkt når kvindelige studieværter har lange stiletter på 👠

Men når kvindelige politiske ledere har en rød kjole på 💃🏼 så er det sexualiserende? #dkpol #dkmedier","['dkpol', 'dkmedier']",2021-08-12 20:47:52
158,ABThulstrup,"Næstformand i @djintweets - forbundet for alle på medie- og kommunikationsområdet.
Tweets om bl.a. #komdk #dkmedier #dkarbejde
ENG: Vice President @djintweets",Herning/København 📞2944 4865,2739,1033,4743,0,"Der har i ugevis været debat om den såkaldte ""spærretid"" på Bornholm. Store dele af forslaget er droppet, men hvorfor skulle der egentlig være brug for særregler på Bornholm? #dkpol #dkmedier 
https://t.co/KDocfMkHlO","['dkpol', 'dkmedier']",2021-08-12 20:47:36
159,BoMohr,,,200,220,11061,6,"Er Vermunds kjole for våd og er Kristian Hegaard en motoriseret  kvindekrænker? Eller har det her samfund bare udviklet sig til et møde i Oxfordbevægelsen, der aldrig stopper. 
Kors i rumpetten! Degenererede bekendelseskultur, stolte fromhed! #dkpol",[],2021-08-12 20:45:38
160,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344459,2,"Nå, skal vi lige lave en hurtig afstemning inden i morgen eftermiddag? Hvad bliver Morten Messerschmidts skæbne ved domsafsigelsen i morgen?
#dkpol",[],2021-08-12 20:45:37
161,cekicozlem,Generalsekretær for Brobyggerne - Center for #Dialogkaffe. Foredragsholder og tidl MF’er. Eski Danimarka milletvekili. Tlf +45 61 46 07 64 / ozlem@ozlem.dk /,København,879,22916,29133,4,"Jeg har skabt en #dialogbænk,som skal udstilles i @tivoli, så du kan drikke din #dialogkaffe på den. 
I forbindelse med @CPH2021 har en række kreative sjæle skabt dialogbænke. 

Michael Kvium er en af dem og jeg er den anden😜 
https://t.co/uPi15XlWKX  

#dkpol 
@fluggerofficial https://t.co/cAAS5Ns45K","['dialogbænk', 'dialogkaffe', 'dkpol']",2021-08-12 20:45:30
162,SHvidberg,Tweets om #biblioteker #lyrik #dkkultur #ensomhed #fampol #dkpol,København,1762,1461,13231,2,"Nå, skal vi lige lave en hurtig afstemning inden i morgen eftermiddag? Hvad bliver Morten Messerschmidts skæbne ved domsafsigelsen i morgen?
#dkpol",[],2021-08-12 20:45:07
163,JonasDamith,"Kan rulle en frakkel og snave en tukan i gulvet iført mine konfi-overalls af kødpålæg, skimmelsvamp og purérede selleri-bogmærker. DÉT er GNIST.","Hjørring, Danmark",3105,1645,114229,9,"Jeg er trist over at se @KHegaard stoppe, selvom jeg godt forstår og er enig i hans ræsonnement.

Men han får point for den her del: ""Jeg er hverken syg eller stresset. Derfor har jeg ikke planer om at søge orlov. Men udtræder af Folketinget.""

Det kunne mange i #dkpol lære af.",[],2021-08-12 20:44:23
164,ChrisHvidberg,"Liberal med masser af holdninger. Orker ikke debat på Twitter, så her er det mest upolitisk gak, gøgl og musik. Men diskuterer gerne på FB 😊 Hader også sport","Aarhus, Denmark, Narnia",495,1966,19578,2,"Nå, skal vi lige lave en hurtig afstemning inden i morgen eftermiddag? Hvad bliver Morten Messerschmidts skæbne ved domsafsigelsen i morgen?
#dkpol",['dkpol'],2021-08-12 20:42:28
165,CarstenLoffmann,,,99,5,1412,0,@AndersLadekarl Du mener landsforræderne❓#dkpol @EkstraBladet @tv2politik @berlingske @btdk @radikale @venstredk @LiberalAlliance @KonservativeDK @SFpolitik,['dkpol'],2021-08-12 20:42:18
166,BoMohr,,,200,220,11061,2,"Taliban har overtaget Afghanistan på ca. to uger. De har løst opgaven uden at afholde strategiseminar med idégenerering. De har klaret sig uden ""kommunikations""medarbejdere og djøffer. De myrder bare alle, som er uenige med dem. Hvorfor troede nogen, at vi kunne vinde? #dkpol",[],2021-08-12 20:42:16
167,steenHiversen,"Officer, Veteran, Debattør, Politiker, Medlem af Varde byråd for Det Konservative Folkeparti, Stedfortræder i Folketinget. Debattere ikke med anonyme!",Varde,3285,941,15354,55,Troede ved første øjekast at den nye aftale om afghanske ansatte var god. Men det er den ikke. For den hjælper stadig ikke de tolke vi havde med ude på vores patruljer. Det er usselt. I Danmark lader vi folk i stikken. #dkpol https://t.co/CRKTTWmEO2,[],2021-08-12 20:40:22
168,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344459,5,"Fint, hvis Hegaard selv har valgt at trække sig. Men det skurer i ørene, at undskyldningen igen, igen er, “jeg var fuld”.  Hvis man ikke kan lade være med at være grænseoverskridende, når man får alkohol indenbords, så må man lade være med at drikke. #MeToo #dkpol https://t.co/NoErMCltqz",[],2021-08-12 20:39:19
169,dkpolparrot,Jeg tweeter hemmeligheder der modtages som PM anonymt og automatisk🤖. Derudover retweeter jeg alt hvad MF'ere skriver offentligt.Kontakt: dkpolparrot@gmail.com,Danmark,196,2603,323229,7,".@a_steenberg siger til @berlingske, at det ikke løber ham koldt ned af ryggen, når han hører, at dimittender skal betale for klimatiltag. Er der ikke andre, der står længere fremme i køen, når regningen skal betales? Skal de der har mindst skyld for krisen betale for den? #dkpol",[],2021-08-12 20:39:03
170,smothf,Brilleabe - københavnersnude - plastikfan,Copenhagen,553,898,40812,7,".@a_steenberg siger til @berlingske, at det ikke løber ham koldt ned af ryggen, når han hører, at dimittender skal betale for klimatiltag. Er der ikke andre, der står længere fremme i køen, når regningen skal betales? Skal de der har mindst skyld for krisen betale for den? #dkpol",[],2021-08-12 20:38:59
171,PSkipperEL,"Medlem af Folketinget for Enhedslisten. Mest #dkpol plus det løse https://t.co/2A5Zzk1Xy2 (MP, Red Green Alliance Denmark)",,502,82943,12748,7,".@a_steenberg siger til @berlingske, at det ikke løber ham koldt ned af ryggen, når han hører, at dimittender skal betale for klimatiltag. Er der ikke andre, der står længere fremme i køen, når regningen skal betales? Skal de der har mindst skyld for krisen betale for den? #dkpol",[],2021-08-12 20:38:16
172,dkpolparrot,Jeg tweeter hemmeligheder der modtages som PM anonymt og automatisk🤖. Derudover retweeter jeg alt hvad MF'ere skriver offentligt.Kontakt: dkpolparrot@gmail.com,Danmark,196,2603,323229,1,"Viser meget godt at endog meget store dele af kommentatorkøbing er langt mere optagede af form end indhold.

Og det er sgu en journalistisk falliterklæring. #dkpol #dkmedier https://t.co/cJXvXsWsUP",[],2021-08-12 20:38:03
173,x01rose,"Kæmper for et samfund, der tager sig af dem der gerne vil, men ikke kan klare sig selv, (Sygdom, ledighed, handicap). Så må fællesskabet træde til, og hjælpe.",,1140,1499,91311,0,"De rigeste er blevet 35 billioner kroner rigere under pandemien. Formuerne er steget mere de seneste måneder end i løbet af de seneste 15 år - tilsammen. Der er noget galt med skatterne, og de skal betale langt mere i skat 😡😡 #dkpol
https://t.co/qbpY1VtTOl",['dkpol'],2021-08-12 20:37:36
174,jeppekjakobsen,Mest af alt familiefar. Rigtig meget pædagogstuderende. En hel del politisk cirkushest sat på fold. En lille bitte smule tidligere soldat.,"Holbæk, Danmark",515,1882,6837,1,"Viser meget godt at endog meget store dele af kommentatorkøbing er langt mere optagede af form end indhold.

Og det er sgu en journalistisk falliterklæring. #dkpol #dkmedier https://t.co/cJXvXsWsUP","['dkpol', 'dkmedier']",2021-08-12 20:37:25
175,dkpolparrot,Jeg tweeter hemmeligheder der modtages som PM anonymt og automatisk🤖. Derudover retweeter jeg alt hvad MF'ere skriver offentligt.Kontakt: dkpolparrot@gmail.com,Danmark,196,2603,323229,3,"Jeg føler med mit gamle parti😢❤️
Pas nu godt på det.
@radikale #dkpol",['dkpol'],2021-08-12 20:37:03
176,ammitzbollbille,Gift med Kristine og far til Lili og Thit. Fri fugl på Tinge. Tidl økonomi- og indenrigsminister.,Danmark,1217,38406,13250,3,"Jeg føler med mit gamle parti😢❤️
Pas nu godt på det.
@radikale #dkpol",['dkpol'],2021-08-12 20:36:21
177,MickeyGjerris,"Bioetiker og teolog med hang til spørgsmål om natursyn, klimahåb, dyrevelfærd, biotek og meningen med det hele. Have towel - need lift 🤙🚀🐢",Hellerup,377,1825,5561,12,"Hverken landmandens økonomi, Danmarks klimaregnskab eller dyrevelfærden hænger sammen, så skulle vi ikke skynde os at plukke denne lavthængende frugt og omgående stoppe al produktion af smågrise til eksport, @RasmusPrehn? @Spolitik #dkpol #dkgreen 
https://t.co/sKOCvgm0rN",[],2021-08-12 20:35:44
178,john1966olsen,Erly retired old YouTuber and computer gamer. I enjoy life :-)  Socialdemokrat and S-member. #MongoTV #MongoNews #MongoTube #MongoMedia #MongoSpace #MongoDrones,Denmark - Copenhagen North,4999,2625,979221,0,"Til #Finansminister Hr. Nicolai @NWammen (S) @regeringDK @Spolitik 

Der skal ikke nedskæres på dagpengesats eller på i de i forvejen meget lave danske sociale ydelser.

Det vores sociale sikkerhedsnet 

Regeringen må finde penge et andet sted.

John
S-medlem

#DkPol #DkMedier https://t.co/qQEAKhl1wR","['Finansminister', 'DkPol', 'DkMedier']",2021-08-12 20:35:21
179,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344459,3,"Det er så manipulerende at @KHegaard lige får nævnt, at han 'også er kommet til at køre folks tæer over, når dansegulvet har været tætpakket'. 

Underforstået, at han som kørestolsbruger, jo nemt kan være i vejen, så hjul og hænder beklageligvis havner de forkerte steder #dkpol",[],2021-08-12 20:34:26
180,dkpolparrot,Jeg tweeter hemmeligheder der modtages som PM anonymt og automatisk🤖. Derudover retweeter jeg alt hvad MF'ere skriver offentligt.Kontakt: dkpolparrot@gmail.com,Danmark,196,2603,323229,3,"Venstre vil skære i unges lave dagpenge sats.
Det er asocialt, usympatisk og ungdomsfjendsk.
Pinligt at soc. ikke klart afviser forslaget.
Regningen for den grønne omstilling skal sendes til de mest velbjergede - ikke til unge. #dkpol #dagpenge #unge
https://t.co/jfOPf7IITW",[],2021-08-12 20:34:03
181,RandiHjortholm,"sygeplejerske,plejemor /dagplejemor , findes ude i den virkelig verden.","København, Danmark",3441,792,11517,3,"Det er så manipulerende at @KHegaard lige får nævnt, at han 'også er kommet til at køre folks tæer over, når dansegulvet har været tætpakket'. 

Underforstået, at han som kørestolsbruger, jo nemt kan være i vejen, så hjul og hænder beklageligvis havner de forkerte steder #dkpol",[],2021-08-12 20:33:30
182,ChristianJuhl2,"Member of Parlaiment - Red-Green Alliance (Enhedslisten) Ordfører for Arbejdsmiljø, Udvikling, Nordisk Råd, Færøerne & Grønland, Kirke- og livssyn.",Silkeborg  +45 61 62 50 98,463,3320,2802,3,"Venstre vil skære i unges lave dagpenge sats.
Det er asocialt, usympatisk og ungdomsfjendsk.
Pinligt at soc. ikke klart afviser forslaget.
Regningen for den grønne omstilling skal sendes til de mest velbjergede - ikke til unge. #dkpol #dagpenge #unge
https://t.co/jfOPf7IITW","['dkpol', 'dagpenge', 'unge']",2021-08-12 20:33:03
183,ge_anette,"❤FRIHED LIGHED FÆLLESSKAB❤
❤PROFOUND EQUALITY COMMUNITY
Sund&Samfundsfaglig aktiv
Healthy Social Science Active
Åben Lærings&Udviklingsorienteret.
Dog/Kayak","Vejle, Danmark",191,115,1841,15,"DANMARK SIGER KLART NEJ TIL KONTANTLØST SAMFUND

74 procent af Danskerne vil bevare kontanter og ønsker ikke et såkaldt kontantløst samfund.
Og så vil vi have mulighed for at trække vores penge ud af bankerne – i kontanter!
https://t.co/FhjkMSzdi9
#dkpol #kontanter https://t.co/xao7yQlnFz",[],2021-08-12 20:32:28
184,jensjakob,AmMySelf,,745,261,113,5,"Prøver stadig at rette mine krumme tæer ud efter at have fulgt det politiske fedtspilleri om vores afghanske medarbejdere. Modstræbende tog politikerne et meget lille skridt, men mange efterlades. Danmark er ikke et ansvarligt krigsførende land #Afghan_lives_matter #dkpol",[],2021-08-12 20:32:16
185,mettecornelius,Vært og medredaktør på Discovery Networks - holdningerne her på Twitter er dog udelukkende mine egne. #sldk,København,525,16036,39216,36,"Flere af mine veninder har begået selvmord, senest i dag. Fælles for dem var, at de led af anoreksi og var aktiv på Instagram-netværket “priv”. Jeg er træt. Træt af at skulle sige farvel. #dkmedier #dkpol #dksund https://t.co/tKhyYeZpdz",[],2021-08-12 20:32:04
186,Brittaknudby,"Journalist, pensioneret før tid pga. crap helbred. Politik, bøger, film & TV. Vild med sport, Tottenham og Viborg. Empatisk. Kaffe & Chokolade = ❤️","Viborg, Danmark",2189,634,16023,36,"Flere af mine veninder har begået selvmord, senest i dag. Fælles for dem var, at de led af anoreksi og var aktiv på Instagram-netværket “priv”. Jeg er træt. Træt af at skulle sige farvel. #dkmedier #dkpol #dksund https://t.co/tKhyYeZpdz",[],2021-08-12 20:32:02
187,RandiHjortholm,"sygeplejerske,plejemor /dagplejemor , findes ude i den virkelig verden.","København, Danmark",3441,792,11517,5,"Hvad #MeToo angår, så er det @radikale parti smæk fyldt med rådne 🍎og formanden har også en stor andel i skandalerne. #dkpol https://t.co/69naXM4kgV","['MeToo', 'dkpol']",2021-08-12 20:31:46
188,BoMohr,,,200,220,11061,5,"Danske vælgere har igennem mange årtier stemt sig frem til en tilstand, hvor gravfred ikke er en mulighed for mennesker der har slået et slag for ytringsfriheden og for retten til at kritiserer religion. Tankevækkende og trist. Hvil i fred K.W. 🙏 #dkpol 
https://t.co/BTx3cZrSaE",[],2021-08-12 20:31:21
189,ge_anette,"❤FRIHED LIGHED FÆLLESSKAB❤
❤PROFOUND EQUALITY COMMUNITY
Sund&Samfundsfaglig aktiv
Healthy Social Science Active
Åben Lærings&Udviklingsorienteret.
Dog/Kayak","Vejle, Danmark",191,115,1841,38,"Hvis standarden i år 2021 er, at vi kvinder skal være uden former og klæde os som mænd, for at man kan tage os seriøst i politik, så er det en standard, som jeg meget gerne udfordrer. Femininitet og forstand er IKKE hinandens modsætninger. #dkpol",[],2021-08-12 20:30:55
190,tysbjerg,"Næstformand, Dansk Folkeparti
- Faxe Lokalforening 
Jeg interesserer mig for samfundet og politik. Pt. fokus på Gensidig Forsørgerpligt/ samspilsreglerne","Faxe, Danmark",279,67,1130,7,"Ser ud som om @JakobEllemann satte pensionisterne af, og forlod tidligere linje vedr. modregningen, som eks. VLAK Senior tænketanken beskrev. Passer  med @HansAndersenV's ageren!
Fastholder  @larsloekke og Moderaterne tidligere linje?
#dkmedier #dkpol
https://t.co/PesyvBsej0",[],2021-08-12 20:30:20
191,tysbjerg,"Næstformand, Dansk Folkeparti
- Faxe Lokalforening 
Jeg interesserer mig for samfundet og politik. Pt. fokus på Gensidig Forsørgerpligt/ samspilsreglerne","Faxe, Danmark",279,67,1130,5,"På nogle punkter JO @sophieloehde
Omkring pensionister og SKATTEHAMMER er @HansAndersenV passiv.
#dkmedier #dkpol https://t.co/hgrFk7anZ2 https://t.co/y6MZQiSGI7","['dkmedier', 'dkpol']",2021-08-12 20:27:55
192,IMivsen,Historikerhjerne/havnearbejdersjæl. Giver dig med glæde kæmpe bylder i røven af hykleri 🥰 This whole world is wild at heart and weird on top. She/her.,Århus,575,1756,18643,23,"Jeg synes nu billederne af @PernilleVermund var flotte. Ville også forsøge mig, men har ikke en rød kjole og var træt efter at have skovlet korn.  #såerderindhøstet #dkpol https://t.co/XiYm4CIEXw",[],2021-08-12 20:25:09
193,HannePigonska,"Lærer, Medlem af byrådet i Odsherred for Venstre, Studerende ved RUC,",,38,65,411,9,"Venstrefløjen taler meget om klimaet, men gør meget lidt. Den grønne omstilling er ikke gratis. Venstres formand @JakobEllemann’s nye konkrete reformforslag sikrer finansiering uden at skære i velfærden og hæve skatter og afgifter. Det er ansvarlig borgerlig klimapolitik! #dkpol https://t.co/BqfNxwbelH",[],2021-08-12 20:24:46
194,CommonSenseASAP,"CivilDisobedience is a sacred duty when the state becomes BS. Ghandi
The future WILL be decentralized. Orwell
Former lawyer. Now investments only.",#eUSSR-vassalstate denmark,5009,9383,48548,75,"1. Der er videnskabelig evidens for, at nedlukninger ikke virker.
2. Der er videnskabelig evidens for, at ansigtsmasker ikke virker.
3. Testene er ubrugelige til massetestning.

Hvad fejler beslutningstagerne?

#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-12 20:24:00
195,Mathild99712186,,,37,23,496,9,"Jeg er trist over at se @KHegaard stoppe, selvom jeg godt forstår og er enig i hans ræsonnement.

Men han får point for den her del: ""Jeg er hverken syg eller stresset. Derfor har jeg ikke planer om at søge orlov. Men udtræder af Folketinget.""

Det kunne mange i #dkpol lære af.",[],2021-08-12 20:23:41
196,PiotrTa1,"life has a flavour the sheltered Will never know!
MAGA - Danes for Trump.
Tweets in Dansk, Deutsch, English 
Ich würde AFD wählen
GETTR: PiotrTa1",,1637,1305,28540,10,"Enhedslisten siger, at de vil give “gratis” tandlæge til alle unge. Men i virkeligheden koster tiltaget 750 millioner kroner, og partiet vil betale regningen med skattestigninger.

Læs mere på @indblik: https://t.co/VcjQ16H2Q3 #dkpol",[],2021-08-12 20:22:26
197,kramse,"internet samurai, RT != agreement. Private tweets - may offend. he/him feminist Married to Berit, caretaker of an interesting house #flyttesaga",Copenhagen,3632,3578,63760,9,"Jeg er trist over at se @KHegaard stoppe, selvom jeg godt forstår og er enig i hans ræsonnement.

Men han får point for den her del: ""Jeg er hverken syg eller stresset. Derfor har jeg ikke planer om at søge orlov. Men udtræder af Folketinget.""

Det kunne mange i #dkpol lære af.",[],2021-08-12 20:21:42
198,KlausKblog,"Klaus K, journalist & sangskriver i Danser med Drenge. Skriver om frihed, livsstil, forbud & tvang: https://t.co/yLL8XKHHDv",København,511,2478,33358,9,"4/n. Vi skal tilbage til det normale liv. - Men det ønsker beslutningstagerne ikke. - WHO har mistet enhver form for legitimitet. 
https://t.co/T6YXc64SR9
#stopdet #dkpol #dkmedier #sundpol #Covid19dk #coronadk #COVID19",[],2021-08-12 20:21:27
199,8feetPete,For dette er manden der har livets hemmelighed i fingerspidserne.,Islands Brygge,684,240,4443,0,Går i seng. Væk mig når klimapolitikken må ramme andre end dimittender #dkpol,['dkpol'],2021-08-12 20:21:21
